# cousinsV
# energy
# Cousins
4786.2261 0.0025079658
4795.4523 0.0048941417
4804.6784 0.0077171232
4813.9045 0.012023358
4823.1307 0.018845851
4832.3568 0.028007694
4841.5829 0.038577988
4850.809 0.051248824
4860.0352 0.069522441
4869.2613 0.096532855
4878.4874 0.13105225
4887.7136 0.16903893
4896.9397 0.2077705
4906.1658 0.24654578
4915.392 0.28529733
4924.6181 0.32382745
4933.8442 0.36159837
4943.0704 0.3980697
4952.2965 0.43332346
4961.5226 0.46795876
4970.7487 0.50244339
4979.9749 0.53691651
4989.201 0.57138942
4998.4271 0.60580581
5007.6533 0.63953664
5016.8794 0.67056137
5026.1055 0.69641747
5035.3317 0.71686266
5044.5578 0.73381513
5053.7839 0.74834999
5063.0101 0.76010342
5072.2362 0.7693133
5081.4623 0.77720737
5090.6884 0.78461979
5099.9146 0.79138807
5109.1407 0.79699635
5118.3668 0.8014211
5127.593 0.80515895
5136.8191 0.80851715
5146.0452 0.81128641
5155.2714 0.81320878
5164.4975 0.81444141
5173.7236 0.81536836
5182.9497 0.81616447
5192.1759 0.81667713
5201.402 0.81665749
5210.6281 0.81608895
5219.8543 0.81521125
5229.0804 0.81424747
5238.3065 0.81327519
5247.5327 0.81230285
5256.7588 0.81133034
5265.9849 0.81034408
5275.2111 0.80924063
5284.4372 0.80775613
5293.6633 0.80564649
5302.8894 0.80297439
5312.1156 0.80002891
5321.3417 0.79702053
5330.5678 0.79400784
5339.794 0.79099515
5349.0201 0.78798245
5358.2462 0.78496297
5367.4724 0.78185423
5376.6985 0.77837781
5385.9246 0.77417558
5395.1508 0.76919697
5404.3769 0.76376464
5413.603 0.7582001
5422.8291 0.75262144
5432.0553 0.74704265
5441.2814 0.74146386
5450.5075 0.73588507
5459.7337 0.73030629
5468.9598 0.7247275
5478.1859 0.71914871
5487.4121 0.71356992
5496.6382 0.70799094
5505.8643 0.7023959
5515.0905 0.69666535
5524.3166 0.69049662
5533.5427 0.68361228
5542.7688 0.67608705
5551.995 0.66825203
5561.2211 0.6603463
5570.4472 0.65243584
5579.6734 0.64452537
5588.8995 0.6366149
5598.1256 0.62870443
5607.3518 0.62079396
5616.5779 0.61287925
5625.804 0.6049017
5635.0302 0.59665013
5644.2563 0.58783406
5653.4824 0.57839048
5662.7085 0.56856465
5671.9347 0.55862143
5681.1608 0.54866449
5690.3869 0.5387074
5699.6131 0.5287503
5708.8392 0.5187932
5718.0653 0.50883611
5727.2915 0.49887901
5736.5176 0.48892068
5745.7437 0.47894761
5754.9698 0.46891638
5764.196 0.45877405
5773.4221 0.44851635
5782.6482 0.43819318
5791.8744 0.42785162
5801.1005 0.41750821
5810.3266 0.4071648
5819.5528 0.39682138
5828.7789 0.38647796
5838.005 0.37613455
5847.2312 0.36579113
5856.4573 0.35544772
5865.6834 0.3451043
5874.9095 0.33476088
5884.1357 0.32441747
5893.3618 0.31407405
5902.5879 0.30373064
5911.8141 0.29338722
5921.0402 0.2830451
5930.2663 0.27273488
5939.4925 0.26259901
5948.7186 0.25288742
5957.9447 0.24372241
5967.1709 0.23494461
5976.397 0.22630966
5985.6231 0.217697
5994.8492 0.20908496
6004.0754 0.20047291
6013.3015 0.19186086
6022.5276 0.18325013
6031.7538 0.17467871
6040.9799 0.16633935
6050.206 0.1585958
6059.4322 0.15165601
6068.6583 0.1453129
6077.8844 0.13920272
6087.1106 0.13313217
6096.3367 0.12706298
6105.5628 0.12099379
6114.7889 0.1149246
6124.0151 0.10885541
6133.2412 0.10278639
6142.4673 0.096733872
6151.6935 0.090828788
6160.9196 0.085416951
6170.1457 0.080833148
6179.3719 0.077010855
6188.598 0.07356761
6197.8241 0.070214301
6207.0503 0.066867515
6216.2764 0.063520739
6225.5025 0.060173964
6234.7286 0.056827189
6243.9548 0.053480413
6253.1809 0.050133638
6262.407 0.046786863
6271.6332 0.043440107
6280.8593 0.040098542
6290.0854 0.0368172
6299.3116 0.033768509
6308.5377 0.031157073
6317.7638 0.028992829
6326.9899 0.027078251
6336.2161 0.025232404
6345.4422 0.023393198
6354.6683 0.021554032
6363.8945 0.019715241
6373.1206 0.017889113
6382.3467 0.01614178
6391.5729 0.014604316
6400.799 0.013359033
6410.0251 0.012337553
6419.2513 0.011406618
6428.4774 0.010491858
6437.7035 0.0095777242
6446.9296 0.0086635901
6456.1558 0.007749456
6465.3819 0.0068355086
6474.608 0.0059289216
6483.8342 0.0050709081
6493.0603 0.0043474544
6502.2864 0.0038176322
6511.5126 0.0034411434
6520.7387 0.0031291983
6529.9648 0.00282948
6539.191 0.0025303069
6548.4171 0.0022311338
6557.6432 0.0019319608
6566.8693 0.0016327877
6576.0955 0.0013336147
6585.3216 0.0010344417
6594.5477 0.00073526863
6603.7739 0.00043609559
